date,close
2010-12-16,0.24996
2010-12-17,0.242655815312683
2010-12-18,0.241
2010-12-19,0.2401
2010-12-20,0.267
2010-12-21,0.241436002337814
2010-12-22,0.25
2010-12-23,0.249970127995324
2010-12-24,0.248
2010-12-25,0.2499
2010-12-26,0.264962127410871
2010-12-27,0.264785388661601
2010-12-28,0.281
2010-12-29,0.3
2010-12-30,0.3
2010-12-31,0.3
2011-01-01,0.3
2011-01-02,0.29997
2011-01-03,0.295
2011-01-04,0.29895
2011-01-05,0.298916302162478
2011-01-06,0.298
2011-01-07,0.32
2011-01-08,0.3229
2011-01-09,0.323
2011-01-10,0.32659
2011-01-11,0.32659
2011-01-12,0.318799621274109
2011-01-13,0.3176
2011-01-14,0.399990005844535
2011-01-15,0.386
2011-01-16,0.38679
2011-01-17,0.3495
2011-01-18,0.31299
2011-01-19,0.31299
2011-01-20,0.39
2011-01-21,0.41991
2011-01-22,0.44003552893045
2011-01-23,0.4424
2011-01-24,0.4199
2011-01-25,0.41
2011-01-26,0.415085129748685
2011-01-27,0.4212
2011-01-28,0.444484044418469
2011-01-29,0.439
2011-01-30,0.477142033898305
2011-01-31,0.525136870251315
2011-02-01,0.707510116890707
2011-02-02,0.725434821741671
2011-02-03,0.693898367621274
2011-02-04,0.810958971361777
2011-02-05,0.911671477498539
2011-02-06,0.898
2011-02-07,0.889421369959088
2011-02-08,0.918
2011-02-09,1.01605024547049
2011-02-10,0.979652963179427
2011-02-11,1.05406945353594
2011-02-12,1.07870328404442
2011-02-13,1.05
2011-02-14,1.07001262419638
2011-02-15,1.05
2011-02-16,1.031687628872
2011-02-17,1.0399231975453
2011-02-18,0.898955914669784
2011-02-19,0.944028116890707
2011-02-20,0.865
2011-02-21,0.835747428404442
2011-02-22,0.877041779661017
2011-02-23,0.9
2011-02-24,0.989095265926359
2011-02-25,0.914652001753361
2011-02-26,0.958
2011-02-27,0.895033114552893
2011-02-28,0.860220923436587
2011-03-01,0.921096891876096
2011-03-02,0.9399
2011-03-03,0.939073383401519
2011-03-04,0.9011
2011-03-05,0.90784060666277
2011-03-06,0.884770973115138
2011-03-07,0.877583864406779
2011-03-08,0.866071591466979
2011-03-09,0.86
2011-03-10,0.920670309760374
2011-03-11,0.88
2011-03-12,0.917815513150205
2011-03-13,0.89249
2011-03-14,0.893924922852133
2011-03-15,0.87224
2011-03-16,0.851211665692578
2011-03-17,0.82542
2011-03-18,0.801959208065459
2011-03-19,0.765
2011-03-20,0.7415
2011-03-21,0.75897
2011-03-22,0.809130292811222
2011-03-23,0.84971
2011-03-24,0.872374365867914
2011-03-25,0.88377
2011-03-26,0.8552
2011-03-27,0.822
2011-03-28,0.794740500292227
2011-03-29,0.792509941554646
2011-03-30,0.789706312098189
2011-03-31,0.78461
2011-04-01,0.77411
2011-04-02,0.78199
2011-04-03,0.779
2011-04-04,0.68
2011-04-05,0.715691834599649
2011-04-06,0.74
2011-04-07,0.7538
2011-04-08,0.74999
2011-04-09,0.734060517241379
2011-04-10,0.733156820572765
2011-04-11,0.770113933372297
2011-04-12,0.861381607831677
2011-04-13,0.930320058445353
2011-04-14,0.998629766218586
2011-04-15,0.983673136762127
2011-04-16,1.04663285797779
2011-04-17,1.09812209789597
2011-04-18,1.14943331151373
2011-04-19,1.18516222092344
2011-04-20,1.14212598480421
2011-04-21,1.20733887200468
2011-04-22,1.40450508182349
2011-04-23,1.82885230099357
2011-04-24,1.63198421975453
2011-04-25,1.56448363530099
2011-04-26,1.77084089012274
2011-04-27,1.9031759585038
2011-04-28,2.28574446580947
2011-04-29,2.85060509000585
2011-04-30,3.5
2011-05-01,3.0942275534775
2011-05-02,3.2
2011-05-03,3.36058570368206
2011-05-04,3.40867304734074
2011-05-05,3.34373668439509
2011-05-06,3.45507558445354
2011-05-07,3.64126297779077
2011-05-08,3.84866837697253
2011-05-09,3.80408958211572
2011-05-10,5.65166700233781
2011-05-11,5.43975104383402
2011-05-12,6.3348786943308
2011-05-13,8.13903486732905
2011-05-14,7.00724382933957
2011-05-15,6.92492484453536
2011-05-16,7.88514074517826
2011-05-17,7.25719954061952
2011-05-18,6.76316336236119
2011-05-19,6.89014363237873
2011-05-20,5.61809621858562
2011-05-21,6.08480066744594
2011-05-22,6.71195603974284
2011-05-23,7.06525678375219
2011-05-24,7.40266058211573
2011-05-25,8.56928963705436
2011-05-26,8.78215543424898
2011-05-27,8.52865846814728
2011-05-28,8.34926911981298
2011-05-29,8.40095347223846
2011-05-30,8.77934246464056
2011-05-31,8.72157642197545
2011-06-01,9.62377723202805
2011-06-02,10.7027602279369
2011-06-03,14.2646467738165
2011-06-04,18.3127387258913
2011-06-05,16.5433423962595
2011-06-06,18.4020986440678
2011-06-07,23.2378784628872
2011-06-08,29.0299213267095
2011-06-09,28.7905440181181
2011-06-10,24.0493992285213
2011-06-11,14.7497466277031
2011-06-12,18.8501447311514
2011-06-13,19.5423291145529
2011-06-14,19.2577355055523
2011-06-15,19.4641426241964
2011-06-16,17.9293625423729
2011-06-17,15.4363689129164
2011-06-18,16.8754045353594
2011-06-19,17.5107167913501
2011-06-20,17.5107167913501
2011-06-21,17.5107167913501
2011-06-22,17.5107167913501
2011-06-23,17.5107167913501
2011-06-24,17.5107167913501
2011-06-25,17.5107167913501
2011-06-26,16.3613420157802
2011-06-27,16.7522858132671
2011-06-28,16.9618353071303
2011-06-29,16.8545683179427
2011-06-30,16.1852627808299
2011-07-01,15.4203573991818
2011-07-02,15.38284406955
2011-07-03,15.4575505604909
2011-07-04,13.8527968123904
2011-07-05,12.9648177147867
2011-07-06,14.7147835832846
2011-07-07,14.7972891613092
2011-07-08,14.2990376969608
2011-07-09,14.3815006697838
2011-07-10,14.6229375511397
2011-07-11,14.3101554330801
2011-07-12,14.0212726215663
2011-07-13,13.9714545225015
2011-07-14,13.997974547633
2011-07-15,13.8063904056108
2011-07-16,13.7130792992402
2011-07-17,13.2581353109293
2011-07-18,13.6305212504383
2011-07-19,13.8247948386908
2011-07-20,13.6783305920514
2011-07-21,13.6118084418469
2011-07-22,13.6985473310929
2011-07-23,13.6817183424898
2011-07-24,13.992515176505
2011-07-25,14.0334253787259
2011-07-26,13.8780323232028
2011-07-27,13.878224755114
2011-07-28,13.4915910756867
2011-07-29,13.5123163901227
2011-07-30,13.5402806738749
2011-07-31,13.3729061022794
2011-08-01,13.0191138468732
2011-08-02,12.2141564389246
2011-08-03,9.28635691350088
2011-08-04,10.7685037481005
2011-08-05,9.73015395967271
2011-08-06,6.964169735827
2011-08-07,8.50179329222677
2011-08-08,7.77533763793104
2011-08-09,9.80249948100526
2011-08-10,10.0512531274109
2011-08-11,9.43841299473992
2011-08-12,9.45299328521333
2011-08-13,10.0040247445938
2011-08-14,10.8068207665108
2011-08-15,11.1306965499708
2011-08-16,10.9919655669199
2011-08-17,10.9639640561075
